taskSize,taskType,priority,resourceLoad,startupOverhead,actualTime
1,2,1,26.41,3.86,5.039
1,1,1,42.51,8.7,7.934
1,1,1,9.38,0.9,1.689
1,1,2,41.78,5.46,4.635
1,2,3,32.24,5.06,6.94
2,2,2,31.24,8.98,15.652
2,1,3,3.33,0.22,2.184
3,1,3,18.68,6.61,17.236
1,1,1,9.08,1.42,2.16
1,2,1,16.51,9.11,9.283
1,1,1,46.62,9.58,14.26
1,3,1,29.23,3.84,3.202
1,2,4,33.25,2.48,3.28
1,1,4,18.9,3.73,3.912
2,3,5,19.71,6.36,8.027
1,2,2,29.68,1.91,3.303
1,1,4,26.83,7.67,8.698
1,3,1,42.5,9.92,15.255
2,2,2,25.12,1.98,10.102
1,1,2,61.34,4.76,8.978
2,1,1,3.44,8.12,11.605
1,3,2,16.03,3.02,3.507
1,1,2,41.69,2.0,1.934
1,1,4,47.95,0.88,1.361
1,3,2,15.68,4.39,5.176
1,1,3,21.26,8.76,8.079
2,3,3,57.41,0.11,9.422
2,1,2,32.59,5.74,10.072
1,1,1,21.52,9.26,11.846
1,2,1,32.57,9.47,15.303
1,1,3,10.19,4.81,4.712
3,1,1,29.57,4.92,12.321
1,1,2,4.38,4.44,3.645
1,1,1,10.35,7.3,8.503
1,3,1,28.0,9.43,9.741
2,1,1,41.08,7.18,14.436
1,3,2,12.05,6.75,7.699
1,2,2,48.71,2.19,3.798
1,2,3,34.15,6.87,6.445
2,2,5,38.77,0.21,4.513
1,1,2,4.29,1.35,1.62
3,3,1,67.37,9.54,62.022
2,2,2,27.8,3.91,10.045
1,3,2,2.28,7.71,7.729
3,1,1,39.98,9.62,26.597
2,2,2,14.73,3.31,6.788
1,2,2,22.16,7.36,8.116
2,1,2,22.53,3.87,5.966
1,1,2,37.61,3.28,3.233
1,2,4,35.63,9.25,13.057
1,1,3,54.69,7.66,6.866
2,1,1,9.9,9.45,12.322
3,3,3,20.05,8.59,31.5
1,1,1,78.59,2.26,2.929
2,3,2,14.15,4.04,6.136
2,2,5,49.88,9.05,11.72
2,3,1,24.49,3.93,9.145
1,2,2,35.62,7.19,8.044
1,2,1,45.2,8.69,9.602
1,1,5,39.17,4.13,3.214
1,3,1,11.78,8.88,10.962
1,1,3,31.9,1.1,1.109
1,2,2,26.04,0.14,0.89
1,1,2,36.5,2.95,3.271
2,1,1,26.44,6.8,16.916
1,3,1,47.48,1.28,1.631
1,1,2,23.09,4.89,6.902
2,1,1,14.07,0.36,2.675
1,1,2,37.08,1.21,1.43
2,3,1,28.69,9.86,18.348
2,2,1,40.51,5.37,16.853
1,1,1,23.13,0.37,1.836
1,3,1,27.58,6.28,8.756
1,2,1,26.09,7.32,10.739
1,3,2,11.77,9.25,14.201
1,1,5,13.08,4.54,3.959
1,1,3,22.28,8.66,8.768
1,2,3,25.78,6.7,7.373
1,1,1,21.35,8.66,7.753
1,2,1,35.78,9.05,10.439
1,2,1,41.82,9.91,11.439
1,1,1,50.98,1.43,2.434
1,1,3,21.11,2.29,1.957
2,3,4,42.21,6.69,7.868
3,2,3,22.04,2.59,36.044
2,2,2,35.74,4.41,8.467
1,2,4,6.96,5.3,7.111
1,1,1,12.79,3.01,3.335
2,2,1,50.38,1.37,6.744
2,3,2,36.82,0.37,4.287
3,3,2,12.34,9.84,27.586
1,1,1,10.8,8.84,13.25
1,1,2,28.63,0.97,3.162
1,1,1,35.43,4.74,7.477
3,1,2,25.0,6.66,41.306
2,1,1,34.95,3.53,6.721
2,2,4,12.71,8.46,10.958
2,1,3,17.44,3.14,5.84
3,2,5,35.32,7.64,22.578
1,3,2,24.42,8.64,9.495
3,1,1,50.04,7.38,23.119
2,1,2,46.69,3.03,7.57
2,1,1,37.8,6.71,5.193
3,3,2,21.53,8.66,27.734
1,2,5,35.11,5.87,5.318
2,1,4,25.06,6.79,5.339
1,1,1,34.47,0.87,1.799
2,3,2,30.69,1.61,7.358
2,2,3,12.65,3.65,7.624
2,1,1,28.35,3.81,7.325
1,1,2,14.22,6.13,7.045
2,3,2,43.13,2.7,9.739
2,3,1,25.95,6.19,15.996
2,1,3,28.47,4.07,5.448
1,2,2,36.86,6.5,12.295
2,1,4,25.05,7.48,6.362
2,2,2,9.35,3.43,10.782
1,3,3,29.16,1.16,1.74
1,1,1,18.59,7.9,10.353
2,1,2,26.61,9.28,13.06
2,2,4,30.53,6.96,12.206
1,1,4,3.93,8.98,9.509
1,1,1,18.26,0.47,1.233
2,1,1,1.98,9.25,10.504
3,1,5,22.95,4.59,10.21
1,1,2,30.52,2.77,4.412
3,3,1,38.77,8.44,28.729
1,3,2,5.74,3.79,4.111
1,2,2,56.31,4.51,4.38
2,1,3,12.65,0.81,1.461
1,1,1,46.06,8.42,8.139
1,2,2,15.35,7.48,9.375
3,2,1,38.94,6.09,59.201
1,1,3,29.15,9.45,11.2
1,3,5,16.91,7.88,9.047
1,2,4,32.03,9.11,7.292
1,1,2,16.69,5.28,7.301
2,3,1,40.2,7.41,17.725
1,2,3,48.13,5.44,6.382
1,3,1,23.2,3.43,6.317
1,3,1,35.32,9.92,7.112
2,1,3,51.64,3.81,5.89
3,2,2,29.26,2.24,29.481
1,1,2,38.15,5.66,4.777
2,1,2,15.72,4.72,8.876
3,1,3,26.75,2.77,19.525
1,2,4,42.44,1.23,4.208
1,3,1,15.59,4.22,4.793
2,1,2,28.95,8.11,9.024
3,1,2,24.85,8.56,37.17
1,3,5,17.25,6.33,7.529
1,1,3,52.66,8.09,10.061
2,1,3,35.05,1.99,4.853
2,2,1,21.14,3.65,9.079
1,1,3,11.39,7.39,7.564
1,1,1,44.94,0.95,2.199
1,2,4,29.45,3.8,4.872
3,1,2,33.35,3.17,24.296
2,1,1,9.76,8.31,13.15
1,1,1,40.42,3.97,3.1
2,3,2,42.8,1.61,9.238
1,1,2,35.26,7.98,8.304
3,3,1,56.17,7.17,49.645
1,3,1,30.66,1.33,1.726
1,2,1,2.14,8.87,4.879
1,3,2,11.12,4.87,4.493
1,2,1,32.76,3.43,4.64
2,1,1,5.76,3.44,4.715
1,1,1,24.53,5.21,3.858
1,3,2,22.92,7.59,8.015
2,3,2,60.19,2.71,11.089
1,3,1,18.0,0.91,1.245
1,1,4,62.8,6.78,6.327
1,1,1,5.72,4.0,4.771
3,1,1,15.41,5.59,12.707
2,3,3,19.69,0.79,4.203
2,1,2,18.33,3.55,9.574
2,2,2,25.57,2.29,17.702
1,3,1,20.6,8.27,9.81
1,3,4,48.73,1.37,1.507
2,1,1,26.06,4.09,9.944
1,1,5,19.12,6.75,7.266
3,2,4,47.5,9.67,57.521
1,1,1,32.74,3.04,3.786
1,1,1,31.06,0.69,1.815
1,1,2,43.18,1.36,1.57
1,1,5,56.18,7.02,14.521
2,1,1,12.87,6.85,9.012
2,1,3,35.79,8.61,9.11
2,3,2,21.69,5.55,9.7
3,2,1,33.57,6.46,44.245
1,3,3,15.57,9.19,12.507
1,2,2,57.63,7.06,7.95
2,2,3,38.61,7.83,11.76
1,1,1,31.22,0.91,2.288
1,2,2,28.43,3.28,4.566
1,1,1,36.76,1.34,2.168
2,2,1,25.45,3.73,7.353
2,2,4,9.99,4.4,5.575
1,1,1,35.02,2.39,4.799
1,2,2,47.24,3.12,4.588
1,3,3,68.5,7.63,9.38
1,1,2,49.0,3.02,3.677
1,1,3,78.92,1.81,4.482
2,1,2,4.64,7.09,11.15
3,3,2,9.28,9.83,22.189
2,3,1,47.35,6.19,8.783
2,3,1,49.06,8.23,13.329
3,2,4,8.7,2.71,17.162
2,3,1,36.99,2.83,10.566
1,2,3,62.06,9.74,17.799
2,1,5,57.02,8.68,13.507
1,1,4,39.14,5.34,7.021
1,3,4,62.99,9.0,11.378
1,3,4,20.62,6.78,7.854
2,1,1,39.53,3.0,8.855
2,1,1,15.23,8.35,17.286
2,3,5,14.82,2.82,4.192
1,2,1,52.99,0.51,2.85
2,2,1,25.09,6.68,13.086
2,1,4,26.88,9.53,12.335
2,2,1,37.07,0.36,6.784
1,1,1,20.59,0.35,0.948
1,1,1,65.59,4.6,4.212
1,1,1,19.3,9.6,11.071
3,3,5,16.34,6.63,13.242
1,1,2,25.34,5.41,6.509
2,2,1,45.87,4.36,12.098
1,2,2,34.04,3.95,6.405
3,1,1,26.42,0.54,16.375
1,3,1,30.11,1.42,1.591
2,2,1,52.27,3.32,15.679
2,2,3,14.81,1.89,4.723
2,1,1,45.5,5.74,9.59
2,3,2,30.95,5.91,12.466
1,3,2,35.75,8.82,18.628
1,2,2,35.47,3.9,5.204
1,1,2,60.07,7.47,7.744
2,3,1,20.05,9.81,14.109
2,1,2,7.01,5.56,4.764
1,3,1,21.58,4.85,5.348
2,1,1,11.68,1.39,5.411
1,1,2,36.8,2.45,1.934
1,1,2,60.59,9.57,17.575
1,1,4,13.72,6.31,6.418
2,1,2,47.4,9.61,10.464
1,1,1,24.36,7.26,12.004
3,2,1,35.95,9.96,39.409
2,3,3,68.93,2.91,13.386
1,1,1,38.9,9.49,8.635
1,1,2,36.32,3.48,3.952
2,1,1,25.93,4.71,15.831
2,2,4,11.25,4.84,10.128
1,1,2,69.24,9.61,6.991
1,1,2,22.01,3.23,3.864
1,2,4,13.33,7.65,8.795
1,1,1,19.65,2.17,3.052
1,2,2,10.45,7.49,7.764
2,1,1,56.57,2.3,3.163
1,2,2,22.85,1.02,2.638
2,1,3,17.88,0.51,4.563
1,2,1,19.71,4.6,8.442
2,1,1,38.02,6.51,11.316
3,2,1,18.16,6.71,34.444
1,1,2,6.66,2.68,3.76
1,1,1,14.83,0.52,1.145
1,2,2,15.97,9.37,6.113
1,2,4,53.04,9.32,7.883
2,1,1,36.13,8.62,10.615
2,1,2,39.46,8.48,10.365
2,1,2,48.75,8.02,6.743
3,1,2,43.49,7.41,53.651
1,2,2,14.49,1.41,2.223
1,3,2,29.15,5.3,7.196
1,2,2,27.22,1.5,1.902
2,1,2,55.63,6.88,12.723
1,1,2,10.7,4.85,7.135
1,2,1,40.22,6.01,7.177
3,1,4,35.49,1.28,15.218
1,1,1,34.42,0.52,1.07
1,1,1,18.08,7.94,6.266
1,2,3,4.18,6.22,7.157
1,3,1,22.58,2.53,3.272
1,1,1,3.09,7.07,9.182
1,1,4,40.51,4.63,5.589
1,1,2,32.2,5.69,7.106
2,1,2,17.66,8.45,8.227
1,1,1,16.89,2.67,3.139
2,2,2,68.23,7.63,29.388
2,2,3,28.99,9.81,19.926
2,2,2,3.6,1.13,8.036
3,1,2,25.98,2.44,23.089
1,1,1,23.5,4.67,6.472
1,3,1,15.48,5.44,6.674
1,3,2,10.81,3.2,5.778
1,1,1,53.46,7.48,8.174
2,3,2,33.23,4.26,5.65
1,3,3,32.35,1.97,2.359
1,2,4,32.49,1.4,1.826
1,1,2,46.73,4.01,3.622
2,1,4,22.66,9.54,8.899
1,3,4,18.43,7.85,11.104
1,1,2,3.8,6.68,6.298
2,1,3,22.9,6.65,11.948
2,2,1,14.91,7.62,16.655
1,3,1,13.64,3.75,4.842
1,3,1,19.41,2.88,2.538
2,3,2,10.54,1.87,3.81
1,1,2,19.26,9.86,7.257
3,2,2,29.19,6.02,40.024
2,3,1,26.38,5.99,9.923
2,3,1,38.86,9.06,14.174
2,2,1,20.72,4.5,12.518
3,2,1,20.94,8.48,36.572
1,3,2,20.57,2.49,3.269
1,2,1,48.64,7.82,10.048
2,1,2,27.81,8.03,16.453
1,1,2,43.56,7.18,9.105
2,3,1,45.03,3.04,6.312
1,1,3,52.92,7.57,10.611
1,1,1,22.87,1.81,2.993
1,3,1,16.15,8.29,8.377
2,2,3,30.8,8.18,13.765
1,1,2,23.12,8.69,8.099
1,2,1,16.0,1.53,2.151
1,2,2,43.48,7.74,6.117
1,2,1,30.01,9.81,7.606
2,1,2,12.79,1.19,3.378
3,3,1,30.29,9.39,40.036
2,1,5,28.39,0.71,1.647
2,2,2,8.23,1.91,12.634
1,2,1,49.05,7.2,16.141
3,1,3,18.83,0.39,12.8
2,1,5,20.48,4.01,10.49
2,1,3,34.75,8.59,13.755
1,1,1,1.93,3.53,3.546
1,3,5,14.37,3.56,5.35
1,3,2,3.2,6.48,7.432
1,3,3,26.87,4.7,6.111
1,3,1,15.89,9.17,12.922
2,1,1,19.04,6.9,9.554
1,2,1,40.83,2.89,9.921
1,1,5,22.3,7.84,8.219
2,1,1,16.15,6.57,7.158
3,2,2,55.69,7.62,72.677
1,1,3,24.71,0.53,0.875
1,3,1,24.09,3.58,3.988
2,3,2,37.4,1.3,5.375
3,3,4,48.77,0.68,32.093
2,1,1,24.67,0.85,2.43
1,1,2,1.4,8.58,10.325
2,1,4,31.63,2.37,4.716
2,3,2,65.47,0.65,4.343
1,2,2,39.62,5.0,8.164
1,2,1,14.95,9.7,9.815
2,1,3,26.09,8.77,23.363
2,1,5,11.08,7.23,6.885
1,1,1,28.83,3.13,4.061
2,3,1,50.51,5.76,18.811
2,2,1,7.47,8.78,11.264
1,1,1,18.57,3.28,2.857
1,1,1,20.98,7.56,8.302
1,2,1,13.96,9.67,13.091
3,2,5,9.31,9.1,41.326
1,1,4,16.39,4.91,4.538
2,3,3,45.26,0.25,5.863
1,1,2,32.99,0.81,1.851
2,1,4,28.99,8.39,9.726
3,3,1,61.69,6.07,69.265
3,3,1,47.55,8.81,40.277
2,1,3,45.21,2.74,6.416
1,2,1,2.76,6.37,6.451
1,1,3,61.9,3.26,7.259
1,1,1,25.97,3.26,3.385
2,3,2,49.56,7.88,9.689
1,3,3,36.31,8.14,11.103
1,1,2,23.01,2.77,3.826
1,2,1,13.81,5.9,7.669
2,1,2,58.73,2.49,8.064
1,2,2,49.34,5.98,5.87
1,3,2,30.0,4.98,4.484
1,1,1,31.04,1.31,2.238
1,1,1,18.66,0.23,0.954
2,3,2,42.31,8.57,32.515
2,1,1,23.45,7.72,12.343
2,1,2,38.28,5.21,11.121
1,1,1,14.38,7.83,9.625
1,1,5,18.03,8.46,8.297
2,2,2,19.96,2.46,8.748
1,1,2,23.5,0.25,0.586
2,1,2,7.36,0.6,2.852
3,2,1,56.66,8.23,47.256
1,1,1,35.97,5.97,6.821
2,1,1,26.36,1.15,5.128
1,3,2,18.45,9.3,10.477
1,3,5,30.72,0.21,0.557
1,3,2,40.99,2.09,2.595
2,2,3,4.08,6.19,13.634
3,1,1,31.54,5.03,22.99
1,3,2,47.34,1.8,4.694
2,1,1,37.63,4.78,6.329
1,2,2,3.98,8.25,10.488
1,3,1,33.19,4.33,6.378
2,3,3,25.29,6.42,12.673
2,2,1,40.74,5.04,14.732
2,3,1,7.98,3.11,8.62
3,1,4,23.45,5.17,17.305
1,1,4,26.45,3.92,3.042
1,2,2,43.88,2.24,4.048
1,3,3,50.49,5.85,8.449
2,1,4,18.52,5.32,11.567
1,1,4,9.74,0.64,0.903
1,3,1,17.88,2.25,3.631
2,3,1,27.93,7.95,12.725
1,1,3,20.43,5.06,7.482
2,3,1,47.36,3.91,7.832
3,1,2,19.66,8.96,21.521
1,1,4,34.57,7.75,10.508
1,2,1,11.65,3.42,4.078
3,1,1,23.96,0.4,21.264
2,2,1,36.7,8.81,10.125
1,1,1,7.98,0.75,1.495
2,2,1,33.62,8.59,14.42
1,2,1,27.14,3.27,3.037
2,3,2,22.58,9.08,19.901
1,1,5,24.1,1.0,1.345
1,2,1,27.2,8.91,8.711
2,3,4,21.72,1.08,4.6
1,2,2,60.54,4.35,8.475
2,1,5,48.86,5.2,5.246
2,2,2,10.72,7.89,14.016
3,3,2,11.1,9.69,22.359
1,1,1,40.54,5.78,7.175
1,3,2,14.63,2.04,1.953
1,1,1,17.76,6.36,7.215
1,3,1,18.37,6.8,10.329
1,1,2,41.72,5.42,5.981
1,1,2,20.45,2.53,5.328
1,2,2,57.78,9.95,10.604
3,2,2,42.65,0.82,42.361
1,2,2,36.87,3.77,7.82
1,1,1,48.99,2.17,4.491
2,1,3,25.09,7.48,7.583
1,1,1,9.53,4.87,5.534
2,1,3,58.93,3.64,9.165
2,1,1,30.12,9.03,15.321
2,2,2,29.87,6.15,12.345
2,2,3,27.89,2.34,9.338
2,1,1,27.32,3.36,9.176
3,2,3,11.92,9.22,33.275
1,2,1,28.63,2.34,3.486
1,2,2,20.13,7.08,8.227
2,2,4,14.48,5.54,7.971
1,2,4,17.45,7.83,6.604
1,1,2,35.48,5.3,4.418
2,2,1,22.57,3.39,8.603
1,1,2,17.2,7.67,5.776
1,2,1,15.27,8.83,11.034
2,2,2,29.22,1.94,7.201
1,2,2,35.36,1.22,2.953
1,2,2,24.73,1.37,4.317
2,1,3,32.8,2.19,3.621
2,2,3,26.99,0.12,6.316
1,2,1,57.4,9.61,6.205
1,1,2,53.92,8.55,11.835
1,1,2,20.18,6.32,10.496
2,3,2,49.17,8.73,20.374
1,3,2,24.53,7.13,6.846
3,1,5,45.8,3.42,23.558
2,1,5,26.68,6.58,8.562
1,3,1,18.49,6.12,9.676
2,2,3,39.63,6.85,18.571
3,1,1,24.74,3.5,20.821
2,1,2,12.35,8.27,9.042
2,1,2,44.6,1.41,4.944
1,2,3,44.69,6.71,3.934
2,1,2,61.72,5.11,7.043
2,1,2,35.62,4.29,7.098
1,1,3,60.97,6.52,10.571
1,3,1,21.91,3.1,3.452
3,1,3,33.49,0.24,21.553
1,2,2,26.23,2.7,4.323
1,1,1,36.63,3.73,5.321
1,1,1,25.19,5.19,7.151
1,1,1,28.67,6.98,6.8
1,1,4,14.83,4.93,7.106
1,2,4,36.23,7.86,13.103
1,2,4,28.71,2.53,3.544
1,1,3,47.0,1.96,1.902
1,3,4,22.02,4.42,7.202
1,1,5,36.86,8.56,7.048
1,3,3,27.74,7.82,9.519
1,2,2,36.0,6.77,7.227
1,1,3,52.07,3.77,3.083
2,1,1,13.43,1.73,3.886
1,1,2,5.41,8.05,8.963
2,2,4,21.38,2.46,7.978
1,2,1,32.15,3.19,6.507
1,1,1,54.49,9.06,7.464
1,3,4,22.76,4.77,3.145
1,3,1,16.57,5.88,5.425
2,1,1,72.96,3.02,11.952
2,1,1,15.38,6.2,7.549
1,3,2,12.99,0.35,1.409
1,3,2,7.63,9.13,8.889
1,1,1,27.31,2.4,2.143
3,3,2,73.65,5.98,37.69
1,3,3,40.66,8.5,5.065
1,3,1,17.23,2.14,4.35
1,2,1,31.26,5.45,11.099
3,1,2,20.47,7.56,23.546
3,2,2,15.69,9.91,38.256
1,2,3,18.62,6.87,5.365
1,1,1,10.08,2.68,3.887
2,2,1,7.14,7.74,14.646
1,2,4,45.27,9.24,9.867
1,2,1,11.5,7.37,6.112
1,3,1,14.24,1.38,2.04
1,3,1,16.1,3.03,4.329
1,1,2,10.29,9.1,11.731
2,2,1,24.43,0.11,7.906
2,2,3,22.16,6.8,12.331
1,1,2,44.52,7.32,5.252
1,2,1,22.79,1.07,2.284
1,2,1,11.33,4.34,5.915
2,3,1,8.58,2.91,6.419
1,1,4,11.5,0.45,0.751
1,3,2,19.53,0.3,1.826
1,1,4,13.82,7.72,8.184
1,1,5,48.6,4.91,7.714
1,2,3,27.49,4.83,2.916
1,2,2,48.78,3.19,6.47
2,1,5,54.77,6.31,10.847
1,1,3,30.49,3.66,4.347
2,1,2,47.45,7.38,6.525
2,3,2,51.42,9.25,13.372
1,3,2,14.69,4.75,4.018
2,1,3,41.76,3.37,4.653
3,2,1,33.05,3.03,61.151
1,2,1,16.17,9.44,10.706
2,1,3,26.98,2.88,7.708
2,2,4,34.22,1.52,5.503
2,3,2,34.71,0.63,4.188
1,1,2,17.32,2.93,3.652
1,1,1,33.92,8.16,11.029
1,3,3,61.18,3.64,6.052
1,2,2,29.0,3.07,4.278
1,1,3,22.84,7.07,6.114
2,1,1,31.09,8.96,15.756
1,2,2,57.71,6.34,3.902
1,2,1,51.99,7.74,13.938
1,1,1,47.92,0.42,1.659
1,2,2,64.64,8.68,8.965
2,1,2,40.42,7.25,12.536
2,1,4,46.55,6.8,7.782
1,1,4,48.59,5.65,6.502
1,3,3,56.25,9.92,10.872
1,1,1,39.21,1.5,2.483
3,1,3,16.54,4.46,12.706
1,2,1,18.59,5.74,9.151
1,1,2,28.12,4.1,4.228
1,2,2,53.98,4.7,12.778
1,1,3,33.06,8.27,8.91
1,1,1,9.65,9.72,6.961
3,1,4,28.62,6.02,19.215
1,3,1,27.79,2.95,5.678
1,1,1,35.8,6.0,4.491
1,1,2,33.68,8.99,11.761
1,2,2,8.02,2.93,4.569
3,3,2,22.06,5.57,21.353
2,1,1,13.67,7.74,12.682
3,1,2,29.27,6.87,27.057
2,1,1,23.03,8.9,14.702
2,1,5,60.83,4.9,5.7
1,1,2,42.38,3.09,2.194
1,1,1,30.8,1.37,1.533
2,2,3,21.46,8.14,16.224
2,1,1,11.23,1.83,4.91
1,2,2,23.66,3.93,5.532
1,2,1,32.29,8.23,10.362
2,1,1,42.99,8.72,11.711
1,2,5,3.28,3.86,4.599
1,2,1,8.15,7.92,8.83
1,1,1,42.7,0.37,1.536
1,3,1,22.9,7.25,7.534
1,2,3,25.81,3.53,2.009
2,3,2,52.89,3.43,7.811
2,2,1,16.45,0.17,8.686
1,3,2,29.88,7.24,7.991
1,1,4,14.87,8.05,6.138
1,3,2,18.78,8.88,6.528
1,3,1,21.06,1.57,2.639
1,1,1,46.19,1.13,1.695
2,2,3,25.11,0.92,8.603
2,1,2,17.01,9.2,10.385
1,2,1,55.39,0.97,2.949
2,3,2,2.24,9.23,12.84
1,1,2,39.84,3.63,4.626
2,1,1,35.61,1.5,5.886
1,1,3,39.74,1.21,1.687
2,2,1,21.82,3.79,5.079
1,1,1,29.04,8.03,9.29
1,3,1,43.06,4.08,6.307
1,1,1,34.12,1.48,2.186
2,1,4,50.62,9.55,12.721
3,3,3,28.25,4.89,28.987
2,2,2,19.32,8.94,18.941
2,1,2,32.03,2.15,5.072
1,2,4,37.83,4.16,3.536
2,3,2,23.46,0.21,5.451
2,3,2,17.63,5.75,9.752
1,1,1,12.13,4.88,4.664
1,1,2,19.64,6.4,5.718
1,2,2,32.48,7.54,10.032
1,2,1,7.45,0.34,1.584
1,1,4,17.5,6.27,4.425
2,1,2,14.14,4.36,9.078
2,1,2,35.27,6.12,10.601
1,3,1,38.07,8.56,8.81
3,1,2,45.35,9.96,24.919
2,1,1,36.8,4.56,10.412
1,1,3,21.92,2.28,2.949
3,2,2,63.17,4.8,78.261
2,3,4,24.71,1.56,6.019
1,1,2,28.96,9.8,10.465
3,2,2,37.64,7.41,47.831
1,2,1,43.39,3.85,3.769
1,3,1,15.06,6.74,8.09
1,1,2,2.92,0.28,1.567
2,3,3,59.05,3.57,18.315
3,3,3,24.16,8.99,22.88
1,3,5,48.84,2.82,2.369
1,2,1,38.25,8.25,10.782
1,1,1,2.28,6.09,7.016
2,1,1,36.16,8.86,10.475
1,1,1,55.61,0.29,1.253
1,1,1,20.78,4.06,3.702
1,3,2,22.19,2.25,2.757
1,3,2,22.4,5.17,5.957
3,1,1,42.61,5.58,15.799
3,1,2,66.26,3.38,27.75
1,1,5,26.66,9.48,8.412
2,1,2,25.14,1.47,5.55
2,3,2,18.46,0.86,4.264
1,3,2,53.17,4.37,4.524
1,1,1,31.96,2.59,2.647
2,3,2,24.26,5.03,8.245
1,1,2,11.13,6.06,4.626
2,2,4,45.36,1.99,11.123
1,1,3,65.83,3.69,4.919
2,1,2,55.05,0.17,3.594
1,2,4,24.71,8.6,6.888
1,1,1,25.62,5.87,7.0
1,1,2,9.53,3.76,3.409
1,1,3,33.79,5.8,10.58
2,1,2,25.29,4.85,8.592
2,1,2,24.17,3.67,9.836
1,1,3,15.41,4.45,5.997
2,1,5,36.35,5.97,5.169
1,1,1,26.66,2.38,2.063
1,1,4,12.06,7.7,5.765
3,1,1,24.23,1.44,16.152
1,2,2,39.8,3.73,5.312
2,1,3,50.47,8.77,17.918
1,1,1,43.97,9.13,12.278
1,1,2,51.3,1.56,4.252
2,1,4,17.06,9.68,9.861
2,1,2,55.5,5.86,11.65
1,2,2,26.38,5.25,4.237
2,1,1,31.81,0.17,7.201
2,2,4,57.14,8.38,11.12
2,1,1,17.45,8.4,8.952
1,1,1,18.59,7.32,6.846
1,1,1,37.86,7.02,9.995
2,1,2,14.87,9.43,12.364
2,2,3,33.01,2.88,13.451
1,2,2,48.87,0.29,3.101
1,1,2,3.66,8.98,9.713
1,1,2,24.63,1.38,2.751
1,1,3,24.06,2.15,2.726
1,1,1,18.38,9.15,9.477
2,2,2,42.22,2.81,6.443
2,3,1,37.74,6.9,9.147
3,2,3,4.25,8.19,30.921
2,1,3,28.54,9.07,10.981
1,1,1,16.92,5.5,4.23
2,1,3,23.18,5.4,11.452
2,3,1,17.03,8.72,9.411
2,1,4,29.09,3.76,8.336
1,1,2,26.23,1.65,2.041
2,2,1,20.07,2.74,9.625
1,2,2,21.53,8.64,6.962
1,3,1,10.08,8.99,8.051
1,2,2,28.3,7.18,12.193
1,1,2,32.06,2.31,2.354
2,2,2,39.88,1.37,4.23
1,1,1,10.79,9.56,9.871
1,3,3,59.53,6.36,7.848
2,1,2,27.88,4.72,8.106
2,3,1,30.12,2.49,7.688
1,1,1,35.85,0.64,1.142
1,2,4,6.84,9.75,12.515
1,2,1,22.76,3.63,7.593
2,1,1,39.07,3.86,7.35
2,1,1,31.34,7.77,8.713
1,2,2,12.23,9.17,10.959
3,2,1,25.84,7.16,41.39
2,1,3,37.18,0.5,4.313
2,1,2,39.23,5.65,11.062
1,1,1,25.69,8.1,13.498
3,1,1,45.12,8.12,25.839
1,2,2,8.27,7.82,9.047
1,1,1,48.72,0.38,0.876
1,1,5,45.5,7.86,12.107
1,1,1,40.38,9.48,8.362
1,3,1,11.88,2.02,3.674
1,1,1,25.03,2.14,3.342
1,2,3,19.85,1.98,2.523
1,3,5,44.07,5.62,4.673
2,2,3,15.34,4.61,6.678
2,1,4,33.06,1.35,2.426
1,2,1,12.32,6.09,4.909
1,3,1,3.75,1.08,1.911
1,1,2,32.05,9.49,5.249
2,3,1,17.3,1.93,10.087
2,2,1,28.2,1.24,8.596
1,2,4,36.2,3.75,3.728
3,2,1,3.4,0.64,33.697
2,1,1,28.84,7.21,20.464
2,1,2,74.81,6.27,20.412
2,2,1,65.86,1.16,8.277
1,3,1,19.98,5.19,4.942
3,1,4,14.72,2.1,19.37
3,2,2,33.01,5.29,38.67
2,2,5,31.42,6.41,9.194
2,1,1,67.08,4.79,10.662
3,2,3,30.13,5.05,42.66
2,1,3,21.43,4.29,9.909
1,1,2,27.71,4.33,4.898
1,1,1,2.77,9.58,11.03
2,1,1,36.83,2.25,5.479
2,1,3,15.67,0.19,3.438
1,1,4,1.53,2.99,3.346
1,2,4,18.87,8.85,12.099
3,3,2,61.14,4.58,48.419
1,2,1,18.2,9.92,7.953
1,2,1,3.89,3.63,5.221
2,2,3,29.72,6.56,15.237
1,3,3,24.26,9.91,10.77
1,2,2,53.58,9.53,12.131
2,1,5,37.15,7.19,8.156
3,1,5,15.7,0.48,10.167
1,1,1,38.22,2.99,4.595
1,3,2,36.52,1.09,1.882
1,2,3,34.22,0.28,1.724
2,1,4,17.07,3.15,4.036
1,1,1,25.29,3.59,6.068
1,3,2,37.97,4.21,4.16
2,2,1,40.72,5.42,17.136
3,1,5,27.15,5.99,20.462
1,1,1,46.82,5.47,6.987
1,1,2,27.93,6.18,6.093
2,3,2,58.69,0.3,10.208
1,2,2,29.42,2.94,3.457
2,1,3,30.62,6.96,6.232
1,1,2,37.46,8.94,12.193
1,2,2,5.76,3.08,5.337
1,2,3,55.3,4.58,8.915
1,1,1,26.29,2.8,4.367
2,2,3,7.98,6.61,10.423
2,1,2,16.43,8.65,14.897
2,3,2,17.56,5.62,15.173
2,3,2,31.46,0.7,4.511
1,1,1,46.46,2.69,3.33
3,1,1,11.92,0.76,14.926
2,1,1,41.0,1.71,8.256
