taskSize,taskType,priority,resourceLoad,startupOverhead,actualTime
2,1,3,22.78,8.33,11.878
1,3,2,32.17,7.97,5.689
1,2,2,11.2,2.13,2.806
1,1,1,43.07,2.78,4.167
2,1,3,34.73,7.13,11.04
1,1,4,10.04,2.77,2.771
1,1,1,9.75,7.43,7.583
2,1,1,28.94,5.69,8.527
1,3,5,9.04,0.64,1.108
3,2,1,12.6,0.8,36.843
1,3,3,59.52,0.47,2.96
2,1,2,23.06,3.99,7.878
3,1,2,26.17,4.71,11.21
1,3,1,35.64,7.75,6.581
2,1,1,24.3,8.8,12.089
1,1,2,17.75,9.53,13.841
2,3,1,40.49,5.05,16.358
3,2,3,55.3,7.49,66.885
2,3,5,6.75,7.1,8.324
3,1,3,48.88,3.08,19.479
1,2,2,45.11,4.37,7.924
1,1,2,18.63,8.17,4.956
1,1,1,42.79,3.54,3.62
2,1,2,29.28,1.72,7.624
2,3,2,19.33,1.7,6.186
2,1,4,25.24,6.68,8.78
1,2,2,38.35,6.02,7.879
1,3,1,15.32,1.71,4.204
2,2,2,9.46,4.61,10.743
3,1,2,50.01,7.83,39.545
1,2,4,32.29,7.69,11.661
1,1,1,34.02,4.06,10.545
1,1,2,25.62,7.53,8.142
1,1,1,56.77,7.08,9.594
3,2,4,48.85,8.82,46.033
1,2,2,49.32,6.35,5.82
1,3,3,77.13,4.37,12.231
1,1,1,23.36,2.6,3.082
1,1,4,16.02,8.96,7.573
3,1,3,26.23,5.29,19.908
1,3,1,31.28,7.49,5.891
1,3,2,37.2,2.02,2.667
1,3,1,16.73,5.47,6.981
3,1,3,31.25,2.26,10.164
3,1,3,22.4,4.88,18.701
1,2,2,41.36,1.15,1.761
2,1,1,9.74,5.25,8.799
1,1,4,7.0,4.35,4.985
1,1,4,32.17,6.65,7.086
1,1,2,26.36,2.22,2.825
2,1,3,7.07,7.03,12.438
3,3,1,4.72,9.29,19.503
1,2,1,29.92,6.85,7.886
1,2,4,18.27,5.83,7.608
1,1,3,11.04,4.91,8.139
1,2,1,37.65,7.02,7.169
1,1,2,16.88,9.89,10.507
1,1,1,57.1,6.81,12.99
3,1,1,47.18,1.36,22.701
1,1,5,40.16,0.58,1.44
2,3,1,41.97,0.99,8.659
1,3,1,36.21,0.13,1.751
1,1,3,41.22,7.54,6.845
1,2,1,17.07,3.99,4.574
3,1,1,55.13,2.41,15.829
1,1,2,33.87,6.27,5.93
1,2,1,20.37,8.9,10.906
2,2,2,12.26,0.51,7.59
2,2,2,33.82,2.23,9.078
2,1,5,44.95,2.11,5.35
1,2,4,34.49,0.63,1.17
1,1,1,39.87,1.32,1.178
2,1,2,14.89,3.36,8.532
2,1,2,49.88,5.13,11.864
2,1,1,11.91,2.81,7.492
1,1,1,44.41,9.54,6.439
1,1,2,47.04,1.35,1.743
3,2,2,24.54,7.92,27.433
2,1,4,27.95,6.07,7.652
1,1,1,17.54,0.51,1.395
3,3,1,41.82,1.35,37.399
1,3,4,12.95,4.12,5.39
1,1,4,31.21,7.14,6.344
1,1,2,22.23,8.87,9.316
2,1,3,32.3,0.81,4.239
1,3,3,48.94,6.76,5.127
1,1,1,43.7,4.08,4.35
2,1,2,15.18,9.02,11.666
1,2,3,12.96,5.72,7.052
3,2,1,21.33,5.97,39.479
1,1,4,61.66,8.63,5.325
1,1,5,27.25,2.73,2.206
2,1,2,3.62,6.06,6.902
2,1,1,41.5,2.3,8.27
1,1,4,39.23,8.4,6.78
2,3,2,22.5,9.03,11.063
3,2,1,16.58,3.99,21.74
2,2,3,1.01,9.35,15.926
2,2,2,23.21,9.72,15.041
1,2,1,13.12,2.16,5.192
1,1,1,9.05,6.13,3.574
1,2,4,37.17,2.76,2.5
1,1,5,42.08,2.52,3.36
2,1,2,13.67,4.13,10.723
1,1,1,35.06,3.51,2.974
1,2,1,12.3,4.75,3.703
1,2,2,50.04,1.25,2.739
1,1,1,24.78,4.1,3.971
1,1,2,42.34,0.62,1.51
2,3,1,28.41,7.43,19.355
1,1,3,12.19,3.43,3.472
1,1,3,28.36,3.97,4.218
1,2,3,16.61,2.87,3.517
2,2,1,23.86,2.23,9.875
1,1,2,35.96,3.55,4.099
1,1,1,8.0,0.47,0.908
1,3,1,20.73,6.65,9.843
1,1,3,28.85,5.53,4.209
2,3,3,17.76,3.61,6.221
2,2,3,45.66,2.97,8.569
3,3,1,48.18,8.07,24.246
2,1,2,5.9,2.1,6.3
1,1,1,44.58,0.24,0.929
1,1,2,10.8,1.61,1.739
1,1,1,33.34,5.33,9.341
1,1,3,52.22,8.77,10.285
1,1,4,47.16,6.52,5.688
1,1,1,9.2,0.81,1.418
1,2,4,11.35,7.79,8.817
1,1,3,47.63,2.69,3.513
2,1,2,11.58,4.84,8.416
2,1,2,25.85,6.35,9.733
3,2,1,25.98,5.08,56.273
1,1,1,29.94,3.42,4.634
1,2,1,25.87,0.94,2.474
3,1,3,38.5,0.86,11.668
2,2,1,34.18,7.59,14.558
1,2,2,50.88,1.85,2.137
1,2,4,18.71,9.05,11.739
1,2,2,20.65,0.98,2.188
2,3,1,17.07,2.79,7.475
2,1,3,29.97,5.36,10.579
1,1,1,9.32,4.75,7.105
1,3,3,18.04,6.65,4.849
1,3,1,67.01,7.96,8.113
1,2,1,4.17,6.47,7.791
2,1,4,40.15,2.15,3.501
1,1,1,26.05,1.12,2.083
1,3,1,16.29,9.02,11.488
1,2,1,23.1,4.4,5.127
3,1,1,13.87,7.05,26.875
1,1,3,47.86,6.6,7.288
1,2,1,21.4,4.71,4.567
2,2,1,38.84,3.91,10.88
2,3,4,36.81,6.6,6.344
2,1,1,2.78,1.56,4.796
2,1,1,15.32,6.7,11.708
1,1,1,55.94,7.03,10.132
3,1,4,4.27,5.02,14.44
3,1,2,14.8,7.39,20.16
1,1,2,37.2,2.88,4.651
2,1,2,28.53,8.19,9.557
1,1,2,24.81,1.9,1.971
1,3,3,32.27,5.68,10.168
1,1,4,2.12,7.16,6.644
1,1,2,5.37,5.94,5.071
3,2,3,14.63,0.16,24.576
1,1,1,5.93,2.12,2.231
1,2,2,35.77,1.53,3.817
1,3,2,36.52,1.31,1.952
1,2,1,42.03,7.42,7.937
1,1,1,6.68,8.04,9.596
1,3,1,58.14,5.03,11.507
2,3,1,55.7,7.93,16.906
3,3,3,40.56,4.87,27.666
1,1,1,19.6,0.47,1.148
3,2,2,14.84,8.61,53.787
2,2,1,25.06,6.99,15.33
2,1,2,41.38,0.79,3.405
1,1,1,5.2,8.22,6.884
1,3,1,21.07,9.37,11.758
2,1,2,51.94,5.91,11.793
1,3,1,28.46,6.23,6.693
1,3,1,27.58,7.35,5.616
2,1,2,23.22,3.67,7.315
1,1,4,27.08,3.03,2.976
2,3,2,47.91,2.02,5.767
1,1,2,20.12,0.24,1.091
3,2,2,27.17,2.39,27.391
1,1,2,13.47,4.61,4.403
1,1,2,22.87,4.79,5.277
2,1,2,41.8,9.68,12.548
1,1,2,16.02,7.06,8.904
3,3,3,10.13,5.41,20.499
2,1,1,38.55,2.24,5.788
1,1,1,16.6,2.71,4.65
1,2,2,21.0,1.7,3.136
3,3,3,4.17,2.14,21.128
2,1,3,20.1,3.24,7.221
2,2,1,11.59,6.36,11.337
1,1,2,38.53,5.36,5.967
3,3,5,64.31,3.6,25.736
1,2,1,20.47,8.19,14.61
2,3,2,9.2,6.56,6.997
1,2,1,56.59,2.17,3.979
1,3,3,34.53,3.35,4.332
3,1,1,69.15,5.88,24.677
3,2,3,15.62,8.58,20.279
1,2,1,38.26,0.78,1.896
3,1,1,10.85,7.68,25.209
1,3,1,15.45,2.52,4.039
1,2,1,6.28,5.71,8.946
1,3,3,31.39,2.85,3.972
1,1,1,39.58,0.81,1.428
1,3,1,17.3,0.44,1.314
1,1,4,40.07,5.22,4.957
1,3,1,25.58,8.35,10.188
2,1,2,4.2,7.02,9.16
2,2,1,14.49,9.49,14.961
2,1,4,17.02,5.24,8.593
1,2,2,40.52,4.96,4.955
2,1,1,11.11,0.94,5.365
1,3,2,21.69,6.69,5.461
2,3,1,37.39,6.98,13.257
1,1,1,28.36,3.46,3.373
1,3,2,43.25,1.12,3.132
1,2,2,50.72,4.76,5.976
2,1,2,12.99,0.55,3.509
3,1,1,43.06,9.84,29.123
2,1,3,31.04,8.41,12.636
3,1,1,56.43,7.84,32.619
3,2,2,12.14,5.62,21.756
1,2,1,25.21,0.84,1.99
2,1,2,18.41,7.74,13.46
1,3,2,12.37,0.99,1.782
1,1,2,29.66,6.33,4.204
1,3,3,16.12,6.56,7.463
3,3,2,16.16,3.86,22.32
2,2,4,32.74,2.3,8.155
1,2,5,51.06,4.72,7.522
1,1,5,48.43,8.7,7.195
1,3,1,18.42,2.26,2.971
2,2,1,16.4,1.3,5.908
3,3,3,29.58,9.7,26.601
1,1,1,33.45,1.82,2.265
1,2,3,16.95,2.63,3.391
1,1,1,26.86,8.62,8.414
1,2,3,47.27,5.22,7.794
1,2,1,28.14,6.02,11.89
1,1,4,23.25,6.68,6.565
1,1,2,62.57,3.06,5.21
1,1,1,37.86,1.71,2.15
3,1,2,33.78,4.32,7.912
1,1,2,10.37,9.84,10.831
1,1,4,22.64,2.12,2.701
2,1,2,48.37,9.83,25.183
3,2,2,0.98,4.09,32.435
1,2,1,31.38,3.57,4.467
1,1,3,37.82,1.17,1.078
2,1,1,33.5,0.71,4.938
1,2,5,21.88,0.75,1.789
2,1,2,33.01,7.92,23.482
1,1,3,44.44,9.04,10.053
1,1,3,14.74,7.34,9.412
1,3,1,35.85,7.29,8.456
2,1,1,46.34,3.94,10.607
1,3,1,33.97,2.68,4.032
1,1,1,34.46,4.27,3.471
1,1,1,14.37,3.82,4.522
2,1,3,65.29,0.66,5.225
1,2,2,23.65,2.28,3.558
2,2,2,6.23,0.83,7.242
2,2,2,47.89,5.44,16.908
1,3,1,4.97,7.64,7.799
3,2,2,16.36,5.12,32.114
2,1,1,60.49,5.79,9.242
1,2,4,18.06,8.6,6.978
1,1,3,28.1,7.5,6.823
1,2,1,28.53,7.46,8.256
1,3,3,41.97,6.16,7.962
1,1,2,24.52,4.27,10.308
3,1,1,25.73,0.61,19.836
2,2,1,7.96,9.51,12.078
1,1,1,60.38,5.54,7.202
1,1,3,54.06,1.15,1.851
1,2,3,15.63,1.19,2.857
1,1,2,11.06,7.09,6.691
1,1,1,37.21,0.81,1.809
3,2,1,44.47,0.62,55.989
2,1,2,38.26,6.36,9.83
1,1,1,37.58,6.54,6.112
2,3,2,16.27,5.34,11.42
1,1,1,19.04,5.91,6.22
2,1,1,24.14,8.56,18.473
1,3,2,30.58,2.99,3.725
1,1,1,12.16,1.59,2.189
2,3,2,14.1,8.04,13.669
1,2,3,37.2,3.44,4.876
1,2,2,21.33,1.51,1.952
1,1,5,37.61,7.79,6.849
2,1,2,41.71,6.34,8.496
2,3,3,28.51,8.34,8.349
1,1,2,15.61,4.87,4.533
1,2,3,30.33,5.46,6.935
2,3,1,24.89,5.41,11.911
1,2,2,14.53,9.73,10.481
1,1,1,47.71,3.54,5.926
2,2,2,37.35,0.8,5.726
1,2,1,33.22,1.43,4.772
2,1,5,26.93,1.82,5.325
1,3,2,25.89,0.33,1.4
2,1,1,43.63,0.49,5.541
1,3,2,6.0,1.15,1.32
1,1,3,31.68,8.48,13.655
1,1,3,33.83,2.45,2.47
3,2,2,44.46,8.61,41.404
2,1,1,9.46,1.65,4.416
2,1,4,1.96,9.32,11.032
1,1,4,59.4,9.06,9.792
1,3,4,27.39,9.02,17.376
2,1,2,37.5,5.98,9.117
2,2,1,17.31,3.42,9.142
1,2,5,38.23,6.52,8.695
2,2,1,17.26,2.37,9.0
1,1,1,31.49,1.21,2.385
1,1,2,44.73,8.6,15.07
3,3,2,26.06,1.53,19.355
1,2,3,17.11,2.82,5.177
1,3,2,46.14,8.68,9.808
1,2,1,25.38,8.16,8.08
3,3,2,34.37,6.26,22.19
1,3,4,0.66,3.59,4.66
2,1,4,41.17,0.62,3.904
1,3,1,23.77,8.04,8.552
1,1,1,12.34,1.1,1.961
1,1,1,15.26,4.52,4.598
1,1,3,15.63,9.84,15.355
1,1,2,11.06,6.19,5.839
1,1,2,19.41,0.43,1.039
2,2,1,11.0,0.17,4.01
1,2,3,5.64,7.74,11.673
2,3,3,25.88,4.15,11.321
2,1,2,10.44,3.13,5.79
1,1,1,37.28,5.19,5.957
1,2,2,11.6,3.45,3.333
1,2,4,27.52,7.56,7.43
1,3,2,23.76,6.85,7.655
1,1,3,55.49,3.01,3.663
1,1,1,29.5,9.41,5.995
1,3,1,21.22,9.76,10.615
1,1,1,57.98,5.75,5.773
3,2,1,21.19,2.78,23.641
1,1,1,33.7,5.44,4.46
1,1,2,1.67,7.38,6.252
1,3,1,9.99,8.0,10.179
2,1,3,5.83,8.49,16.307
1,1,1,34.98,7.69,22.384
1,2,1,28.48,7.91,7.864
2,1,1,56.12,3.73,5.367
1,1,1,11.06,3.65,3.72
1,2,2,28.54,5.19,4.658
1,1,2,7.3,8.49,5.2
2,2,2,2.52,4.79,10.991
3,1,4,14.74,5.74,13.824
2,1,1,28.05,3.33,6.92
1,1,2,19.6,1.8,2.331
1,3,1,36.62,8.97,8.375
1,1,1,58.02,2.62,1.541
2,3,1,37.18,5.33,7.741
3,1,3,29.06,9.78,16.063
2,1,3,7.34,5.16,6.149
1,2,1,9.44,4.23,4.652
2,1,1,30.46,2.96,7.254
2,2,4,10.78,2.98,6.388
2,3,3,31.25,8.32,9.818
2,3,2,19.72,4.71,8.411
1,2,2,45.39,2.76,4.069
2,2,1,19.33,7.85,18.545
1,1,3,58.1,6.38,18.813
1,2,1,9.16,5.61,4.538
2,1,2,15.63,3.08,6.885
3,1,1,20.36,0.42,10.882
2,2,2,15.27,4.98,11.586
1,1,2,27.72,6.51,4.295
1,2,1,55.47,3.19,4.424
1,1,2,9.67,5.33,4.639
2,1,1,24.0,7.28,10.648
2,2,3,30.85,2.28,5.893
3,2,4,33.51,3.21,23.967
1,3,1,36.18,8.26,8.368
1,1,1,49.35,4.12,6.47
2,1,4,5.49,7.57,9.118
1,1,3,4.58,8.12,12.648
3,1,3,69.18,0.93,22.444
1,1,1,33.78,6.77,8.36
1,2,1,16.06,3.43,3.31
1,1,5,5.48,8.39,8.414
2,3,2,48.5,1.88,5.939
2,2,1,37.24,8.85,20.056
2,2,3,23.4,1.26,6.676
2,1,2,41.46,8.37,12.213
1,1,1,37.4,2.8,2.863
2,1,5,59.38,0.69,4.919
3,2,2,9.71,2.32,29.66
1,2,1,33.43,2.52,5.815
2,1,1,41.88,3.99,2.867
1,1,2,24.78,3.79,5.164
1,3,2,31.55,3.07,4.421
1,1,1,43.41,9.14,9.563
2,1,2,76.17,7.33,21.034
1,1,2,29.43,2.77,4.078
1,1,2,33.1,3.12,3.167
2,1,5,30.36,8.04,6.993
1,2,1,69.62,0.14,3.215
2,2,4,47.26,7.46,16.403
3,2,1,26.09,5.13,24.891
1,1,1,13.38,8.7,8.976
1,1,1,36.69,9.7,7.858
3,2,4,19.52,0.81,25.045
1,1,1,17.75,3.78,5.278
1,1,1,29.01,3.53,3.915
3,1,1,45.13,8.46,26.406
2,2,2,2.55,6.76,13.133
2,1,1,17.69,8.76,12.128
1,3,1,27.43,3.18,3.643
3,1,2,12.32,1.49,9.772
2,3,4,33.16,6.83,7.659
2,1,4,11.92,2.6,6.209
2,2,5,36.32,8.4,19.791
2,1,1,39.21,7.42,10.344
1,3,1,58.43,4.2,6.117
1,1,1,20.17,1.93,2.451
1,3,4,13.78,3.44,3.494
1,2,3,18.99,5.63,5.611
1,2,2,56.13,4.73,3.652
1,1,2,36.92,5.94,6.595
2,1,2,35.87,9.44,14.122
1,3,2,4.08,9.34,9.318
1,3,1,39.7,5.76,9.489
1,1,2,43.75,2.86,2.681
1,1,1,26.87,1.41,1.7
2,1,1,61.52,0.61,4.256
1,1,1,29.25,1.81,3.866
1,1,5,26.72,5.09,4.384
2,3,5,22.03,0.91,3.24
1,1,3,31.14,0.92,1.16
1,3,3,27.31,6.29,8.69
2,3,1,23.13,1.95,7.782
1,1,1,55.59,4.11,5.245
2,1,1,49.79,2.77,7.719
2,2,1,55.0,4.59,15.773
3,1,3,29.98,8.18,23.539
1,2,1,6.58,8.33,11.272
2,2,4,56.65,0.18,4.674
2,1,2,8.94,2.72,6.814
1,3,1,42.25,6.27,5.588
3,1,3,12.06,4.99,17.158
1,1,3,53.5,9.64,7.914
2,3,2,29.34,3.76,7.906
2,1,1,23.32,6.24,10.283
1,1,2,11.04,4.33,5.796
1,1,2,30.51,5.54,8.871
3,1,3,29.53,1.28,15.825
1,1,1,13.49,4.99,4.326
1,2,4,36.95,3.54,3.642
1,1,1,31.59,2.16,2.304
2,2,5,40.69,4.35,11.152
1,1,1,26.62,7.45,4.629
1,1,3,31.46,9.99,10.252
2,3,1,34.55,8.57,13.232
1,2,3,9.91,9.73,13.265
1,2,4,32.64,3.01,3.539
1,1,1,38.41,6.99,6.692
3,1,1,46.59,7.93,38.149
2,3,5,22.33,2.5,5.443
1,3,5,38.8,6.34,10.454
1,2,3,57.03,1.53,2.812
1,1,1,8.39,9.48,9.044
3,1,1,25.86,9.48,22.21
1,1,2,25.75,1.65,2.637
1,1,3,13.99,6.96,10.541
3,1,1,27.67,9.76,17.051
1,1,1,39.23,0.83,1.92
1,1,4,17.78,7.91,8.104
1,2,2,39.0,5.09,6.51
2,2,2,39.76,3.44,15.018
1,2,4,50.86,3.59,6.492
3,1,2,25.62,3.68,24.873
1,2,1,63.21,1.97,4.916
1,3,4,9.12,0.38,0.989
2,1,5,28.93,5.54,8.997
2,3,1,18.19,5.03,17.403
2,1,1,45.85,7.12,12.147
2,2,1,2.9,4.05,10.484
1,1,1,47.88,8.85,7.916
2,2,1,19.63,7.36,8.808
1,3,1,17.25,6.47,9.908
1,1,2,60.13,4.85,5.485
3,2,1,52.39,1.62,57.379
2,3,4,14.03,0.61,3.69
1,2,2,36.44,7.09,12.791
1,1,1,14.39,1.09,1.632
3,1,3,26.09,1.17,10.035
1,3,2,28.24,3.07,5.63
1,2,3,23.28,9.19,10.94
1,3,4,17.26,6.91,7.702
1,1,3,59.56,7.05,3.778
1,2,3,28.71,7.64,10.132
3,3,3,29.29,7.92,15.843
1,3,1,26.27,9.95,13.787
1,2,2,14.08,0.94,1.852
2,1,2,28.07,1.16,5.055
1,2,5,10.97,9.71,10.381
2,2,2,43.18,4.75,10.651
2,1,1,18.52,9.01,10.212
2,1,2,57.51,5.46,5.169
2,3,2,27.17,6.97,10.532
2,1,2,21.64,5.39,9.027
2,1,2,12.62,9.38,13.481
2,2,4,32.65,1.22,7.152
1,3,1,49.8,0.95,2.542
2,2,5,23.65,8.85,20.409
2,1,3,75.98,1.85,6.643
1,1,1,13.65,9.05,14.664
2,1,1,5.44,0.12,3.51
1,1,4,8.69,9.64,11.585
1,3,3,55.85,1.5,3.603
2,1,1,67.7,1.74,2.475
1,1,2,26.02,2.17,4.367
1,3,1,52.55,8.04,11.177
1,1,2,30.74,3.73,3.605
2,1,1,62.24,4.53,9.107
1,1,1,60.19,3.53,6.31
2,1,1,31.21,3.87,6.956
2,1,2,14.01,4.11,6.024
2,3,1,69.17,7.68,15.749
3,3,3,32.61,5.71,18.724
2,2,3,44.72,7.9,9.596
1,2,2,4.34,5.76,6.7
3,1,4,15.85,0.64,5.907
1,3,3,12.81,8.67,10.314
1,1,1,2.81,2.19,2.278
1,1,1,16.87,2.71,5.508
2,1,2,9.2,4.19,7.98
1,2,3,23.92,8.18,11.434
1,1,5,59.71,2.97,2.129
1,1,1,10.11,0.42,1.338
1,1,1,18.07,8.25,5.854
1,1,3,12.16,5.43,5.496
2,1,4,14.8,1.77,2.65
1,2,2,5.22,8.47,8.998
1,1,2,28.8,8.84,10.33
1,2,4,33.63,4.83,5.297
1,1,2,49.83,8.5,7.288
2,1,3,11.39,3.83,7.418
1,2,4,34.07,8.89,9.774
1,2,1,7.39,3.24,4.27
2,1,1,28.36,9.55,14.357
1,2,4,15.4,7.47,6.313
1,3,2,8.92,7.93,10.473
2,1,1,8.58,9.67,15.633
2,2,2,6.73,7.23,11.384
2,1,2,58.21,1.92,7.755
1,3,1,34.69,8.85,10.354
1,1,3,3.37,5.79,7.851
1,3,1,25.31,8.84,19.053
1,2,1,21.74,2.68,5.577
1,2,1,21.5,1.86,2.29
3,1,2,46.26,0.27,26.45
2,2,4,30.89,5.64,21.645
1,1,2,10.32,0.91,1.192
1,1,3,20.48,6.18,9.62
2,1,1,13.27,4.35,8.967
1,2,1,61.38,9.59,12.754
1,2,2,13.85,1.85,3.107
1,3,3,29.39,4.55,4.82
2,1,2,78.84,9.66,9.601
2,3,3,17.37,8.39,15.049
1,3,1,26.39,2.82,2.383
1,3,4,25.3,9.43,9.504
2,2,3,15.83,8.21,12.926
1,1,4,38.62,0.6,1.032
2,3,1,21.77,1.21,6.02
1,2,1,67.84,7.93,21.35
2,2,2,28.32,8.77,15.539
3,1,2,14.3,9.01,24.728
2,1,3,29.48,6.86,12.786
1,1,1,7.16,5.95,7.389
2,2,2,49.91,6.17,14.685
1,1,1,18.76,3.76,4.097
1,3,2,24.7,9.79,10.919
1,1,1,42.07,7.28,9.656
3,1,4,31.86,2.58,16.939
1,1,1,27.2,8.35,7.005
2,1,2,26.69,2.83,4.138
1,1,1,12.3,9.42,11.383
1,2,1,64.34,6.58,6.704
1,3,2,33.78,3.37,4.403
2,1,1,11.83,4.86,7.723
1,1,2,20.35,4.34,4.392
1,2,1,57.06,7.9,11.977
1,1,3,46.12,4.11,4.974
1,2,4,10.34,7.83,11.356
1,2,3,13.36,5.27,7.44
1,3,1,13.63,9.33,8.298
1,1,2,29.75,6.61,6.456
3,3,1,13.44,4.06,23.351
1,3,2,37.14,4.68,4.652
1,1,3,14.18,6.87,9.725
1,1,1,15.84,8.12,7.833
1,1,1,30.54,3.07,3.806
2,1,3,30.2,1.96,5.371
1,3,2,18.56,2.73,2.652
1,1,1,26.42,4.17,4.921
2,1,4,9.6,1.11,4.681
1,1,1,11.51,9.9,10.715
3,2,3,29.18,3.46,25.664
3,3,1,33.93,9.88,43.256
1,2,5,21.98,7.57,10.097
1,2,3,30.76,1.44,1.306
1,1,1,69.58,2.19,3.448
1,2,5,37.69,4.73,6.178
1,1,1,11.96,7.1,9.427
1,1,4,11.42,6.16,8.607
1,2,2,29.51,6.08,6.753
1,3,1,40.79,7.11,8.306
1,2,2,20.05,3.74,4.093
3,2,1,43.98,6.25,65.856
3,1,2,37.64,9.35,14.257
1,1,2,69.31,0.18,0.857
2,2,2,13.93,7.09,17.98
1,2,3,10.76,3.15,4.019
2,2,4,29.37,8.93,11.783
1,2,2,59.25,9.0,15.421
2,1,2,24.35,0.22,2.155
1,1,1,23.66,9.74,11.081
1,1,5,15.68,0.19,0.649
3,2,4,48.36,4.72,32.752
1,3,4,18.16,1.69,0.991
1,2,3,38.06,5.78,6.183
2,2,1,50.86,4.72,10.008
2,2,1,33.94,3.88,18.292
2,1,2,20.29,9.03,15.866
2,1,1,49.32,4.86,8.904
2,1,2,44.88,1.81,3.328
1,3,1,22.76,6.64,7.547
2,1,3,6.88,4.88,5.721
2,2,2,29.06,2.22,9.302
2,1,1,17.38,2.29,6.113
1,2,3,32.08,7.9,8.037
1,1,1,26.37,9.32,11.057
2,3,1,42.63,5.26,24.219
1,1,2,15.11,6.85,5.023
1,3,1,15.24,1.34,1.68
2,2,1,26.78,4.57,11.858
1,1,1,22.56,4.63,4.304
1,2,1,30.81,1.62,3.314
1,2,1,23.82,0.37,1.169
1,1,2,49.28,6.76,7.769
2,2,3,6.27,3.76,8.233
1,2,1,36.49,3.87,6.428
1,2,1,34.23,9.54,10.34
1,2,1,36.17,1.8,4.349
1,2,1,25.41,8.02,7.148
1,1,1,34.39,9.0,10.739
1,1,2,42.22,7.42,4.773
1,1,3,14.04,3.48,2.343
1,2,3,35.59,3.74,3.253
1,1,4,22.54,1.46,3.236
1,1,4,36.58,0.55,1.658
1,2,1,44.37,2.88,5.051
1,1,1,34.09,3.34,3.254
1,1,2,30.72,1.89,3.266
1,3,2,24.93,7.91,5.705
1,2,2,15.85,5.58,4.101
2,2,2,53.15,1.66,9.562
1,1,5,62.34,0.65,1.298
2,2,2,8.22,9.77,16.595
2,3,4,12.49,6.27,7.782
1,1,5,37.65,0.17,0.512
1,1,2,15.87,2.76,5.14
1,1,1,34.62,6.63,7.062
1,3,1,44.03,8.67,8.293
1,1,1,7.45,9.09,10.584
1,1,4,68.54,6.41,6.092
2,2,5,35.27,0.52,7.314
1,3,1,11.26,1.0,2.004
2,1,1,18.55,1.76,4.717
2,2,3,15.14,3.33,6.55
1,3,2,12.78,8.62,5.922
3,1,3,33.99,8.89,24.871
3,2,1,30.13,3.65,28.606
1,1,1,17.6,3.16,2.475
1,1,1,29.22,4.83,4.002
1,1,1,32.01,2.93,5.282
1,1,1,28.61,9.36,9.514
1,1,1,18.5,4.21,5.127
1,2,2,18.08,8.82,10.437
1,1,3,27.62,0.32,1.453
2,1,1,11.79,2.62,5.041
1,2,4,16.4,6.24,6.82
1,3,1,7.16,8.04,10.98
1,1,2,48.42,3.62,4.472
2,1,1,24.68,3.87,8.064
2,1,3,48.69,7.33,10.5
1,3,1,8.62,2.01,2.392
2,3,2,23.01,0.52,6.063
1,1,5,33.82,1.5,1.78
2,1,1,41.18,7.33,13.373
1,2,3,34.45,7.2,8.995
1,2,3,21.1,1.45,0.95
2,1,1,20.81,1.75,5.07
2,1,1,51.07,8.9,14.237
2,1,3,25.13,7.66,5.664
1,2,4,59.82,4.43,3.667
2,3,1,25.73,5.49,9.486
1,1,3,18.61,9.12,8.534
2,3,3,29.71,2.5,7.962
2,1,2,31.59,2.7,9.262
1,2,3,1.74,6.47,6.5
1,3,1,18.63,4.02,3.94
1,2,2,13.41,3.31,4.295
1,1,5,18.52,7.64,10.36
1,1,3,9.41,0.15,0.656
1,3,1,39.1,4.42,7.544
1,2,2,24.29,2.97,5.418
1,1,1,14.52,9.47,11.65
1,2,1,29.22,5.08,6.316
2,1,1,11.3,7.95,8.778
1,1,1,60.62,7.63,9.401
1,3,2,11.06,8.46,8.04
2,1,1,1.47,1.26,6.416
3,1,3,12.01,9.31,27.669
1,1,4,14.46,4.37,4.641
1,3,2,2.35,1.98,2.666
1,1,1,47.24,4.62,3.522
3,1,5,49.9,7.99,17.819
2,1,1,41.31,5.75,18.782
2,1,2,30.48,6.25,10.663
2,1,1,7.59,3.0,6.121
1,1,4,23.83,8.61,10.111
1,1,1,29.39,5.85,6.106
2,2,5,32.13,5.16,8.766
2,1,5,47.9,8.1,10.626
1,1,4,17.21,5.15,8.53
1,2,3,45.16,3.57,2.404
1,1,3,40.7,9.66,8.292
3,1,5,11.16,2.65,6.609
1,3,1,28.75,2.33,2.906
2,2,3,20.79,6.88,11.32
1,2,1,31.34,4.07,6.433
2,2,1,62.31,1.5,8.392
2,3,2,13.27,1.83,4.599
1,1,5,25.0,5.5,6.991
2,1,1,7.27,8.58,13.159
2,3,2,25.54,9.97,12.98
2,1,2,38.14,7.91,5.758
1,2,2,33.25,2.07,3.27
2,1,1,46.34,6.81,12.238
1,1,2,21.46,2.07,2.755
1,2,2,11.68,1.67,1.866
1,2,4,28.84,1.77,1.928
2,2,5,38.31,1.68,7.345
1,1,1,14.22,0.73,2.015
1,1,1,33.11,3.95,5.963
1,2,2,27.0,3.08,3.699
1,1,2,36.53,9.18,8.96
1,2,3,29.95,8.61,7.33
1,2,3,1.12,2.39,3.618
2,1,1,25.99,5.18,12.033
1,1,4,33.15,5.29,7.21
1,2,1,55.96,4.06,7.489
2,1,5,59.62,4.37,5.85
3,1,2,45.99,0.91,18.771
2,3,4,18.1,6.12,7.966
2,1,1,33.92,5.13,11.384
